event_type, timestamp, participant_id, condition, with_autocompletion, entered_content, start_time_in_s, end_time_in_s, duration_in_s
EventTypes.KEY_PRESSED,1621444695.5901783,2,no_autocompletion_text_1,False, ,1621444695.5901797,1621444695.5901802,0
EventTypes.WORD_TYPED,1621444695.5902483,2,no_autocompletion_text_1,False,süßen,1621444695.590247,1621444694.0438082,1.5464386940002441
EventTypes.KEY_PRESSED,1621444696.5301168,2,no_autocompletion_text_1,False,,1621444696.5301185,1621444696.5301187,0
EventTypes.KEY_PRESSED,1621444696.5530672,2,no_autocompletion_text_1,False,F,1621444696.5530698,1621444696.5530703,0
EventTypes.KEY_PRESSED,1621444696.7365131,2,no_autocompletion_text_1,False,r,1621444696.7365158,1621444696.7365162,0
EventTypes.KEY_PRESSED,1621444696.9013777,2,no_autocompletion_text_1,False,ü,1621444696.9013798,1621444696.90138,0
EventTypes.KEY_PRESSED,1621444697.0655577,2,no_autocompletion_text_1,False,h,1621444697.06556,1621444697.0655606,0
EventTypes.KEY_PRESSED,1621444697.287527,2,no_autocompletion_text_1,False,l,1621444697.287529,1621444697.2875295,0
EventTypes.KEY_PRESSED,1621444697.450961,2,no_autocompletion_text_1,False,i,1621444697.450963,1621444697.4509635,0
EventTypes.KEY_PRESSED,1621444697.5918417,2,no_autocompletion_text_1,False,n,1621444697.5918443,1621444697.591845,0
EventTypes.KEY_PRESSED,1621444697.6875858,2,no_autocompletion_text_1,False,g,1621444697.6875875,1621444697.6875877,0
EventTypes.KEY_PRESSED,1621444697.8351545,2,no_autocompletion_text_1,False,s,1621444697.8351562,1621444697.8351564,0
EventTypes.KEY_PRESSED,1621444698.0168164,2,no_autocompletion_text_1,False,m,1621444698.016819,1621444698.0168195,0
EventTypes.KEY_PRESSED,1621444698.2163627,2,no_autocompletion_text_1,False,o,1621444698.2163646,1621444698.2163649,0
EventTypes.KEY_PRESSED,1621444698.284457,2,no_autocompletion_text_1,False,r,1621444698.284459,1621444698.2844594,0
EventTypes.KEY_PRESSED,1621444698.4910038,2,no_autocompletion_text_1,False,g,1621444698.4910061,1621444698.4910066,0
EventTypes.KEY_PRESSED,1621444698.6231163,2,no_autocompletion_text_1,False,e,1621444698.623118,1621444698.6231182,0
EventTypes.KEY_PRESSED,1621444698.7592034,2,no_autocompletion_text_1,False,n,1621444698.7592053,1621444698.7592058,0
EventTypes.KEY_PRESSED,1621444699.628244,2,no_autocompletion_text_1,False,",",1621444699.628246,1621444699.6282465,0
EventTypes.WORD_TYPED,1621444699.628315,2,no_autocompletion_text_1,False,Frühlingsmorgen,1621444699.6283133,1621444696.553206,3.0751073360443115
EventTypes.KEY_PRESSED,1621444699.7184458,2,no_autocompletion_text_1,False, ,1621444699.7184486,1621444699.7184494,0
EventTypes.KEY_PRESSED,1621444699.9147522,2,no_autocompletion_text_1,False,d,1621444699.9147537,1621444699.9147542,0
EventTypes.KEY_PRESSED,1621444700.023777,2,no_autocompletion_text_1,False,i,1621444700.0237792,1621444700.0237799,0
EventTypes.KEY_PRESSED,1621444700.0877285,2,no_autocompletion_text_1,False,e,1621444700.08773,1621444700.0877304,0
EventTypes.KEY_PRESSED,1621444700.6880212,2,no_autocompletion_text_1,False, ,1621444700.6880238,1621444700.6880245,0
EventTypes.WORD_TYPED,1621444700.6881416,2,no_autocompletion_text_1,False,die,1621444700.688138,1621444699.9148386,0.7732994556427002
EventTypes.KEY_PRESSED,1621444700.8427763,2,no_autocompletion_text_1,False,i,1621444700.8427787,1621444700.842779,0
EventTypes.KEY_PRESSED,1621444700.9652588,2,no_autocompletion_text_1,False,c,1621444700.9652603,1621444700.9652607,0
EventTypes.KEY_PRESSED,1621444701.0509243,2,no_autocompletion_text_1,False,h,1621444701.0509267,1621444701.0509274,0
EventTypes.KEY_PRESSED,1621444701.2034168,2,no_autocompletion_text_1,False, ,1621444701.2034183,1621444701.2034187,0
EventTypes.WORD_TYPED,1621444701.2035182,2,no_autocompletion_text_1,False,ich,1621444701.2035162,1621444700.8428717,0.3606445789337158
EventTypes.KEY_PRESSED,1621444701.5345364,2,no_autocompletion_text_1,False,m,1621444701.534539,1621444701.5345395,0
EventTypes.KEY_PRESSED,1621444701.7046733,2,no_autocompletion_text_1,False,i,1621444701.7046747,1621444701.704675,0
EventTypes.KEY_PRESSED,1621444701.731288,2,no_autocompletion_text_1,False,t,1621444701.7312906,1621444701.7312913,0
EventTypes.KEY_PRESSED,1621444701.9221947,2,no_autocompletion_text_1,False, ,1621444701.9221964,1621444701.9221966,0
EventTypes.WORD_TYPED,1621444701.9222703,2,no_autocompletion_text_1,False,mit,1621444701.9222682,1621444701.534677,0.3875911235809326
EventTypes.KEY_PRESSED,1621444702.1463115,2,no_autocompletion_text_1,False,g,1621444702.146313,1621444702.1463134,0
EventTypes.KEY_PRESSED,1621444702.2969985,2,no_autocompletion_text_1,False,a,1621444702.2970011,1621444702.297002,0
EventTypes.KEY_PRESSED,1621444702.3964431,2,no_autocompletion_text_1,False,n,1621444702.3964446,1621444702.3964453,0
EventTypes.KEY_PRESSED,1621444702.8218434,2,no_autocompletion_text_1,False,z,1621444702.821846,1621444702.8218465,0
EventTypes.KEY_PRESSED,1621444703.0084646,2,no_autocompletion_text_1,False,e,1621444703.0084667,1621444703.0084672,0
EventTypes.KEY_PRESSED,1621444703.1968277,2,no_autocompletion_text_1,False,m,1621444703.1968303,1621444703.1968312,0
EventTypes.KEY_PRESSED,1621444703.3388371,2,no_autocompletion_text_1,False, ,1621444703.3388398,1621444703.3388407,0
EventTypes.WORD_TYPED,1621444703.3389575,2,no_autocompletion_text_1,False,ganzem,1621444703.3389542,1621444702.1463966,1.1925575733184814
EventTypes.KEY_PRESSED,1621444703.712909,2,no_autocompletion_text_1,False,,1621444703.7129118,1621444703.7129126,0
EventTypes.KEY_PRESSED,1621444703.731334,2,no_autocompletion_text_1,False,H,1621444703.7313354,1621444703.7313359,0
EventTypes.KEY_PRESSED,1621444703.898415,2,no_autocompletion_text_1,False,e,1621444703.8984177,1621444703.8984184,0
EventTypes.KEY_PRESSED,1621444704.0426216,2,no_autocompletion_text_1,False,r,1621444704.042623,1621444704.0426238,0
EventTypes.KEY_PRESSED,1621444704.198939,2,no_autocompletion_text_1,False,z,1621444704.1989417,1621444704.1989427,0
EventTypes.KEY_PRESSED,1621444704.284455,2,no_autocompletion_text_1,False,e,1621444704.2844582,1621444704.284459,0
EventTypes.KEY_PRESSED,1621444704.435128,2,no_autocompletion_text_1,False,n,1621444704.4351301,1621444704.4351304,0
EventTypes.KEY_PRESSED,1621444706.280826,2,no_autocompletion_text_1,False, ,1621444706.280829,1621444706.2808297,0
EventTypes.WORD_TYPED,1621444706.2809465,2,no_autocompletion_text_1,False,Herzen,1621444706.2809432,1621444703.7314155,2.549527645111084
EventTypes.KEY_PRESSED,1621444706.6076462,2,no_autocompletion_text_1,False,g,1621444706.6076488,1621444706.6076493,0
EventTypes.KEY_PRESSED,1621444706.761272,2,no_autocompletion_text_1,False,e,1621444706.7612739,1621444706.761274,0
EventTypes.KEY_PRESSED,1621444706.8523915,2,no_autocompletion_text_1,False,n,1621444706.8523932,1621444706.8523934,0
EventTypes.KEY_PRESSED,1621444707.0794535,2,no_autocompletion_text_1,False,i,1621444707.079456,1621444707.0794566,0
EventTypes.KEY_PRESSED,1621444707.1875908,2,no_autocompletion_text_1,False,e,1621444707.1875927,1621444707.1875932,0
EventTypes.KEY_PRESSED,1621444707.6561778,2,no_autocompletion_text_1,False,ß,1621444707.6561801,1621444707.6561806,0
EventTypes.KEY_PRESSED,1621444707.765568,2,no_autocompletion_text_1,False,e,1621444707.7655702,1621444707.7655704,0
EventTypes.KEY_PRESSED,1621444708.6435957,2,no_autocompletion_text_1,False,.,1621444708.6435983,1621444708.6435988,0
EventTypes.WORD_TYPED,1621444708.6436784,2,no_autocompletion_text_1,False,genieße,1621444708.6436765,1621444706.6077857,2.035890817642212
EventTypes.SENTENCE_TYPED,1621444708.643701,2,no_autocompletion_text_1,False,"Eine wunderbare Heiterkeit hat meine ganze Seele eingenommen, gleich den süßen Frühlingsmorgen, die ich mit ganzem Herzen genieße.",1621444708.6436996,1621444680.2694876,28.37421202659607
EventTypes.KEY_PRESSED,1621444708.7356808,2,no_autocompletion_text_1,False, ,1621444708.7356834,1621444708.7356842,0
EventTypes.KEY_PRESSED,1621444708.9258506,2,no_autocompletion_text_1,False,,1621444708.9258518,1621444708.9258523,0
EventTypes.KEY_PRESSED,1621444709.1667898,2,no_autocompletion_text_1,False,I,1621444709.1667922,1621444709.1667929,0
EventTypes.KEY_PRESSED,1621444709.528907,2,no_autocompletion_text_1,False,c,1621444709.5289085,1621444709.528909,0
EventTypes.KEY_PRESSED,1621444709.641336,2,no_autocompletion_text_1,False,h,1621444709.6413383,1621444709.641339,0
EventTypes.KEY_PRESSED,1621444709.7909386,2,no_autocompletion_text_1,False, ,1621444709.7909405,1621444709.7909408,0
EventTypes.WORD_TYPED,1621444709.791011,2,no_autocompletion_text_1,False,None,1621444709.791009,1621444709.1669307,0.6240782737731934
EventTypes.KEY_PRESSED,1621444709.9329767,2,no_autocompletion_text_1,False,b,1621444709.9329784,1621444709.9329786,0
EventTypes.KEY_PRESSED,1621444710.0739734,2,no_autocompletion_text_1,False,i,1621444710.0739753,1621444710.0739756,0
EventTypes.KEY_PRESSED,1621444710.2370253,2,no_autocompletion_text_1,False,n,1621444710.237027,1621444710.2370274,0
EventTypes.KEY_PRESSED,1621444710.338103,2,no_autocompletion_text_1,False, ,1621444710.3381062,1621444710.338107,0
EventTypes.WORD_TYPED,1621444710.338228,2,no_autocompletion_text_1,False,bin,1621444710.3382246,1621444709.9330845,0.4051401615142822
EventTypes.KEY_PRESSED,1621444710.481175,2,no_autocompletion_text_1,False,a,1621444710.4811766,1621444710.4811769,0
EventTypes.KEY_PRESSED,1621444710.6008284,2,no_autocompletion_text_1,False,l,1621444710.6008306,1621444710.600831,0
EventTypes.KEY_PRESSED,1621444710.7497063,2,no_autocompletion_text_1,False,l,1621444710.7497094,1621444710.7497098,0
EventTypes.KEY_PRESSED,1621444710.8511508,2,no_autocompletion_text_1,False,e,1621444710.8511531,1621444710.8511536,0
EventTypes.KEY_PRESSED,1621444711.0525172,2,no_autocompletion_text_1,False,i,1621444711.0525186,1621444711.052519,0
EventTypes.KEY_PRESSED,1621444711.1741657,2,no_autocompletion_text_1,False,n,1621444711.1741679,1621444711.1741683,0
EventTypes.KEY_PRESSED,1621444711.913996,2,no_autocompletion_text_1,False, ,1621444711.913998,1621444711.9139981,0
EventTypes.WORD_TYPED,1621444711.9144514,2,no_autocompletion_text_1,False,allein,1621444711.914448,1621444710.4813707,1.433077335357666
EventTypes.KEY_PRESSED,1621444712.1306615,2,no_autocompletion_text_1,False,u,1621444712.130663,1621444712.1306634,0
EventTypes.KEY_PRESSED,1621444712.3101802,2,no_autocompletion_text_1,False,n,1621444712.3101826,1621444712.3101835,0
EventTypes.KEY_PRESSED,1621444712.3738556,2,no_autocompletion_text_1,False,d,1621444712.3738577,1621444712.3738582,0
EventTypes.KEY_PRESSED,1621444712.5167875,2,no_autocompletion_text_1,False, ,1621444712.51679,1621444712.5167909,0
EventTypes.WORD_TYPED,1621444712.517489,2,no_autocompletion_text_1,False,und,1621444712.5174844,1621444712.1307485,0.3867359161376953
EventTypes.KEY_PRESSED,1621444712.697987,2,no_autocompletion_text_1,False,d,1621444712.6979887,1621444712.6979895,0
EventTypes.KEY_PRESSED,1621444713.131337,2,no_autocompletion_text_1,False,,1621444713.1313386,1621444713.131339,0
EventTypes.KEY_PRESSED,1621444713.1948776,2,no_autocompletion_text_1,False,f,1621444713.1948802,1621444713.194881,0
EventTypes.KEY_PRESSED,1621444713.4119866,2,no_autocompletion_text_1,False,r,1621444713.4119885,1621444713.411989,0
EventTypes.KEY_PRESSED,1621444713.5476441,2,no_autocompletion_text_1,False,e,1621444713.5476465,1621444713.547647,0
EventTypes.KEY_PRESSED,1621444713.7432868,2,no_autocompletion_text_1,False,u,1621444713.743289,1621444713.74329,0
EventTypes.KEY_PRESSED,1621444714.2274387,2,no_autocompletion_text_1,False,e,1621444714.227441,1621444714.2274415,0
EventTypes.KEY_PRESSED,1621444714.393558,2,no_autocompletion_text_1,False, ,1621444714.3935595,1621444714.3935602,0
EventTypes.WORD_TYPED,1621444714.39363,2,no_autocompletion_text_1,False,freue,1621444714.3936281,1621444713.1950154,1.1986126899719238
EventTypes.KEY_PRESSED,1621444714.5883746,2,no_autocompletion_text_1,False,m,1621444714.588376,1621444714.5883768,0
EventTypes.KEY_PRESSED,1621444714.736516,2,no_autocompletion_text_1,False,i,1621444714.7365186,1621444714.7365193,0
EventTypes.KEY_PRESSED,1621444714.786736,2,no_autocompletion_text_1,False,c,1621444714.7867377,1621444714.786738,0
EventTypes.KEY_PRESSED,1621444714.8988197,2,no_autocompletion_text_1,False,h,1621444714.898821,1621444714.8988216,0
EventTypes.KEY_PRESSED,1621444714.970916,2,no_autocompletion_text_1,False, ,1621444714.9709182,1621444714.9709187,0
EventTypes.WORD_TYPED,1621444714.9710135,2,no_autocompletion_text_1,False,mich,1621444714.971011,1621444714.588457,0.3825538158416748
EventTypes.KEY_PRESSED,1621444715.1649354,2,no_autocompletion_text_1,False,m,1621444715.1649382,1621444715.1649387,0
EventTypes.KEY_PRESSED,1621444715.2515714,2,no_autocompletion_text_1,False,e,1621444715.2515733,1621444715.2515738,0
EventTypes.KEY_PRESSED,1621444715.3720121,2,no_autocompletion_text_1,False,i,1621444715.3720138,1621444715.372014,0
EventTypes.KEY_PRESSED,1621444715.5040698,2,no_autocompletion_text_1,False,n,1621444715.5040717,1621444715.504072,0
EventTypes.KEY_PRESSED,1621444715.6272693,2,no_autocompletion_text_1,False,e,1621444715.6272714,1621444715.6272717,0
EventTypes.KEY_PRESSED,1621444715.7783155,2,no_autocompletion_text_1,False,s,1621444715.7783182,1621444715.7783186,0
EventTypes.KEY_PRESSED,1621444715.9522238,2,no_autocompletion_text_1,False, ,1621444715.9522257,1621444715.9522262,0
EventTypes.WORD_TYPED,1621444715.9522977,2,no_autocompletion_text_1,False,meines,1621444715.952296,1621444715.165073,0.7872231006622314
EventTypes.KEY_PRESSED,1621444716.34355,2,no_autocompletion_text_1,False,,1621444716.3435516,1621444716.3435524,0
EventTypes.KEY_PRESSED,1621444716.4433565,2,no_autocompletion_text_1,False,L,1621444716.4433582,1621444716.4433587,0
EventTypes.KEY_PRESSED,1621444716.4930675,2,no_autocompletion_text_1,False,E,1621444716.4930694,1621444716.49307,0
EventTypes.KEY_PRESSED,1621444716.7021577,2,no_autocompletion_text_1,False,b,1621444716.7021601,1621444716.7021604,0
EventTypes.KEY_PRESSED,1621444716.7943826,2,no_autocompletion_text_1,False,e,1621444716.7943845,1621444716.794385,0
EventTypes.KEY_PRESSED,1621444716.9366424,2,no_autocompletion_text_1,False,n,1621444716.936644,1621444716.9366446,0
EventTypes.KEY_PRESSED,1621444717.342871,2,no_autocompletion_text_1,False,s,1621444717.3428738,1621444717.3428745,0
EventTypes.KEY_PRESSED,1621444717.5178416,2,no_autocompletion_text_1,False, ,1621444717.5178432,1621444717.5178437,0
EventTypes.WORD_TYPED,1621444717.5179138,2,no_autocompletion_text_1,False,Lebens,1621444717.5179121,1621444716.443441,1.0744712352752686
EventTypes.KEY_PRESSED,1621444718.0499792,2,no_autocompletion_text_1,False,i,1621444718.0499809,1621444718.0499814,0
EventTypes.KEY_PRESSED,1621444718.1682544,2,no_autocompletion_text_1,False,n,1621444718.1682568,1621444718.1682572,0
EventTypes.KEY_PRESSED,1621444718.2455513,2,no_autocompletion_text_1,False, ,1621444718.2455535,1621444718.245554,0
EventTypes.WORD_TYPED,1621444718.2456245,2,no_autocompletion_text_1,False,in,1621444718.2456229,1621444718.0500643,0.1955585479736328
EventTypes.KEY_PRESSED,1621444718.4322357,2,no_autocompletion_text_1,False,d,1621444718.4322376,1621444718.432238,0
EventTypes.KEY_PRESSED,1621444718.524133,2,no_autocompletion_text_1,False,i,1621444718.5241346,1621444718.5241349,0
EventTypes.KEY_PRESSED,1621444718.6249201,2,no_autocompletion_text_1,False,e,1621444718.6249225,1621444718.6249232,0
EventTypes.KEY_PRESSED,1621444718.7317505,2,no_autocompletion_text_1,False,s,1621444718.7317529,1621444718.7317536,0
EventTypes.KEY_PRESSED,1621444718.8422854,2,no_autocompletion_text_1,False,e,1621444718.842287,1621444718.8422873,0
EventTypes.KEY_PRESSED,1621444719.0246372,2,no_autocompletion_text_1,False,r,1621444719.0246391,1621444719.0246396,0
EventTypes.KEY_PRESSED,1621444719.1930828,2,no_autocompletion_text_1,False, ,1621444719.1930845,1621444719.193085,0
EventTypes.WORD_TYPED,1621444719.1931546,2,no_autocompletion_text_1,False,dieser,1621444719.1931527,1621444718.432326,0.760826587677002
EventTypes.KEY_PRESSED,1621444719.4511008,2,no_autocompletion_text_1,False,,1621444719.451103,1621444719.4511034,0
EventTypes.KEY_PRESSED,1621444719.4651203,2,no_autocompletion_text_1,False,G,1621444719.4651217,1621444719.4651225,0
EventTypes.KEY_PRESSED,1621444719.810488,2,no_autocompletion_text_1,False,e,1621444719.8104897,1621444719.8104901,0
EventTypes.KEY_PRESSED,1621444719.9735317,2,no_autocompletion_text_1,False,g,1621444719.9735332,1621444719.9735334,0
EventTypes.KEY_PRESSED,1621444720.0837045,2,no_autocompletion_text_1,False,e,1621444720.0837061,1621444720.0837064,0
EventTypes.KEY_PRESSED,1621444720.2502744,2,no_autocompletion_text_1,False,n,1621444720.250276,1621444720.2502766,0
EventTypes.KEY_PRESSED,1621444720.4307187,2,no_autocompletion_text_1,False,d,1621444720.4307206,1621444720.430721,0
EventTypes.KEY_PRESSED,1621444721.532917,2,no_autocompletion_text_1,False,",",1621444721.5329185,1621444721.5329194,0
EventTypes.WORD_TYPED,1621444721.532988,2,no_autocompletion_text_1,False,Gegend,1621444721.532986,1621444719.4652,2.0677859783172607
EventTypes.KEY_PRESSED,1621444721.5929596,2,no_autocompletion_text_1,False, ,1621444721.5929615,1621444721.5929623,0
EventTypes.KEY_PRESSED,1621444721.7612116,2,no_autocompletion_text_1,False,d,1621444721.761214,1621444721.7612147,0
EventTypes.KEY_PRESSED,1621444721.875635,2,no_autocompletion_text_1,False,i,1621444721.8756366,1621444721.8756368,0
EventTypes.KEY_PRESSED,1621444721.9431362,2,no_autocompletion_text_1,False,e,1621444721.9431381,1621444721.9431386,0
EventTypes.KEY_PRESSED,1621444722.0502994,2,no_autocompletion_text_1,False, ,1621444722.0503008,1621444722.0503016,0
EventTypes.WORD_TYPED,1621444722.0503726,2,no_autocompletion_text_1,False,die,1621444722.0503705,1621444721.761298,0.28907251358032227
EventTypes.KEY_PRESSED,1621444722.324048,2,no_autocompletion_text_1,False,f,1621444722.3240502,1621444722.3240507,0
EventTypes.KEY_PRESSED,1621444722.4243672,2,no_autocompletion_text_1,False,ü,1621444722.4243689,1621444722.424369,0
EventTypes.KEY_PRESSED,1621444722.5572338,2,no_autocompletion_text_1,False,r,1621444722.5572355,1621444722.557236,0
EventTypes.KEY_PRESSED,1621444722.7165627,2,no_autocompletion_text_1,False, ,1621444722.7165651,1621444722.7165658,0
EventTypes.WORD_TYPED,1621444722.7166862,2,no_autocompletion_text_1,False,für,1621444722.7166827,1621444722.324155,0.39252758026123047
EventTypes.KEY_PRESSED,1621444722.9137928,2,no_autocompletion_text_1,False,s,1621444722.9137943,1621444722.9137948,0
EventTypes.KEY_PRESSED,1621444723.096437,2,no_autocompletion_text_1,False,o,1621444723.0964386,1621444723.0964391,0
EventTypes.KEY_PRESSED,1621444723.2851756,2,no_autocompletion_text_1,False,l,1621444723.2851784,1621444723.2851791,0
EventTypes.KEY_PRESSED,1621444723.3880064,2,no_autocompletion_text_1,False,c,1621444723.3880084,1621444723.388009,0
EventTypes.KEY_PRESSED,1621444723.5370343,2,no_autocompletion_text_1,False,h,1621444723.537037,1621444723.5370374,0
